phenotype,phecode,category,node_name,node_id,score
Cirrhosis of liver without mention of alcohol,571.51,digestive,Female pelvic inflammation,198130006,1
Cirrhosis of liver without mention of alcohol,571.51,digestive,Hepatomegaly,80515008,5
Cirrhosis of liver without mention of alcohol,571.51,digestive,Steatosis of liver,197321007,5
Cirrhosis of liver without mention of alcohol,571.51,digestive,Carcinoma of gallbladder,372140005,3
Cirrhosis of liver without mention of alcohol,571.51,digestive,Hepatic vein thrombosis,38739001,5
Cirrhosis of liver without mention of alcohol,571.51,digestive,Fatty stool,66187002,5
Cirrhosis of liver without mention of alcohol,571.51,digestive,Cyst of liver,85057007,4
Primary biliary cirrhosis,571.6,digestive,Transplant procedure,77465005,4
Primary biliary cirrhosis,571.6,digestive,Contraceptive method vasectomy,22523008,1
Primary biliary cirrhosis,571.6,digestive,Night sweats,42984000,1
Primary biliary cirrhosis,571.6,digestive,Fatigue fracture,23382007,2
Primary biliary cirrhosis,571.6,digestive,Diabetic nephropathy,127013003,1
Primary biliary cirrhosis,571.6,digestive,Scarlatina,30242009,1
Primary biliary cirrhosis,571.6,digestive,Facial pain,95668009,1
Primary biliary cirrhosis,571.6,digestive,Balloon angioplasty of coronary artery,11101003,1
Primary biliary cirrhosis,571.6,digestive,Haemolytic anaemia,61261009,1
Primary biliary cirrhosis,571.6,digestive,AP - Acute pancreatitis,197456007,1
Primary biliary cirrhosis,571.6,digestive,Sclerosing cholangitis,235917005,5
Primary biliary cirrhosis,571.6,digestive,BT - Blood transfusion,116859006,3
Primary biliary cirrhosis,571.6,digestive,Gynaecomastia,4754008,4
Primary biliary cirrhosis,571.6,digestive,Disorder of heart valve,368009,1
Primary biliary cirrhosis,571.6,digestive,Inflammation of pancreas,75694006,4
Primary biliary cirrhosis,571.6,digestive,Obstructive hyperbilirubinaemia,59848001,5
Primary biliary cirrhosis,571.6,digestive,Myelosyringosis,111496009,1
Primary biliary cirrhosis,571.6,digestive,Hepatitis A,40468003,4
Primary biliary cirrhosis,571.6,digestive,PA (Psoriatic arthritis),156370009,4
Primary biliary cirrhosis,571.6,digestive,Right upper quadrant pain,301717006,5
Primary biliary cirrhosis,571.6,digestive,Carcinoma of gallbladder,372140005,1
Primary biliary cirrhosis,571.6,digestive,Akureyri disease,52702003,1
Primary biliary cirrhosis,571.6,digestive,Dislocation of glenohumeral joint,417076003,1
Primary biliary cirrhosis,571.6,digestive,Inflammation of testis,274718005,1
Primary biliary cirrhosis,571.6,digestive,Anorectal fistula,72779005,1
Primary biliary cirrhosis,571.6,digestive,ALF - Acute liver failure,197270009,5
Primary biliary cirrhosis,571.6,digestive,PSC - Primary sclerosing cholangitis,197441003,5
Primary biliary cirrhosis,571.6,digestive,Dyssplenism,58381000,2
Primary biliary cirrhosis,571.6,digestive,HCC - Hepatocellular carcinoma,109841003,5
Primary biliary cirrhosis,571.6,digestive,Chronic liver disease,328383001,5
Primary biliary cirrhosis,571.6,digestive,CA - Liver cancer,93870000,4
Primary biliary cirrhosis,571.6,digestive,Atrophic vaginitis,52441000,1
"Renal sclerosis, NOS",580.4,genitourinary,IgA glomerulonephritis,236407003,5
"Renal sclerosis, NOS",580.4,genitourinary,Body fluid retention,43498006,4
"Renal sclerosis, NOS",580.4,genitourinary,Psychogenic seizures,191714002,1
"Renal sclerosis, NOS",580.4,genitourinary,EM - Erythema multiforme,36715001,1
"Renal sclerosis, NOS",580.4,genitourinary,Chronic rhinitis,86094006,1
"Renal sclerosis, NOS",580.4,genitourinary,CKD stage 5,433146000,5
"Renal sclerosis, NOS",580.4,genitourinary,Renal transplant rejection,236570004,5
"Renal sclerosis, NOS",580.4,genitourinary,Azotaemia,445009001,5
"Renal sclerosis, NOS",580.4,genitourinary,Lobular carcinoma in situ of breast,109888004,1
"Renal sclerosis, NOS",580.4,genitourinary,BE - Bacterial endocarditis,301183007,1
"Renal sclerosis, NOS",580.4,genitourinary,Absence of bladder continence,165232002,2
"Renal sclerosis, NOS",580.4,genitourinary,Acute erosion of stomach,18665000,1
"Renal sclerosis, NOS",580.4,genitourinary,Uraemia,44730006,5
"Renal sclerosis, NOS",580.4,genitourinary,Fluid excess,21639008,4
"Renal sclerosis, NOS",580.4,genitourinary,GN - Glomerulonephritis,36171008,5
"Renal sclerosis, NOS",580.4,genitourinary,Angiitis,31996006,1
"Renal sclerosis, NOS",580.4,genitourinary,Infected arthroplasty,213121005,1
"Renal sclerosis, NOS",580.4,genitourinary,Lobular glomerulonephritis,80321008,5
"Renal sclerosis, NOS",580.4,genitourinary,Paralysis of vocal cords,302912005,1
"Renal sclerosis, NOS",580.4,genitourinary,Albuminuria,274769005,4
"Renal sclerosis, NOS",580.4,genitourinary,PD - Peritoneal dialysis,71192002,4
"Renal sclerosis, NOS",580.4,genitourinary,Hyperkalaemia,14140009,4
"Renal sclerosis, NOS",580.4,genitourinary,"Chronic nephritic syndrome, diffuse membranous glomerulonephritis",77182004,5
"Renal sclerosis, NOS",580.4,genitourinary,APN - Acute pyelonephritis,36689008,3
"Renal sclerosis, NOS",580.4,genitourinary,CGN - Chronic glomerulonephritis,20917003,5
"Renal sclerosis, NOS",580.4,genitourinary,Buttock pain,279043006,1
"Renal sclerosis, NOS",580.4,genitourinary,Dialysis procedure,108241001,5
"Renal sclerosis, NOS",580.4,genitourinary,Manual pelvic examination,35025007,1
Acute renal failure,585.1,genitourinary,Staghorn calculus,197794008,5
Acute renal failure,585.1,genitourinary,Lateral epicondylitis,202855006,1
Acute renal failure,585.1,genitourinary,Lithotripsy,133864008,4
Acute renal failure,585.1,genitourinary,ALF - Acute liver failure,197270009,1
Acute renal failure,585.1,genitourinary,Nephritis,52845002,5
Acute renal failure,585.1,genitourinary,CGN - Chronic glomerulonephritis,20917003,5
Acute renal failure,585.1,genitourinary,Albuminuria,274769005,5
Acute renal failure,585.1,genitourinary,FGS - Focal glomerulosclerosis,25821008,4
Acute renal failure,585.1,genitourinary,Dialysis procedure,108241001,4
Acute renal failure,585.1,genitourinary,Corneal scar,95726001,1
Acute renal failure,585.1,genitourinary,Lobular glomerulonephritis,80321008,5
Acute renal failure,585.1,genitourinary,Angiitis,31996006,4
Acute renal failure,585.1,genitourinary,"Chronic nephritic syndrome, diffuse membranous glomerulonephritis",77182004,4
Acute renal failure,585.1,genitourinary,Capillary angioma,195382003,2
Acute renal failure,585.1,genitourinary,Excision of spleen tissue,234319005,1
Acute renal failure,585.1,genitourinary,Bleeding postpartum,47821001,1
Acute renal failure,585.1,genitourinary,Extracorporeal haemodialysis,302497006,5
Acute renal failure,585.1,genitourinary,NS - Nephrotic syndrome,52254009,5
Acute renal failure,585.1,genitourinary,Bipolar affective disorder,13746004,1
Acute renal failure,585.1,genitourinary,Fixation of spine with fusion,55705006,1
Acute renal failure,585.1,genitourinary,Folliculitis,13600006,1
Acute renal failure,585.1,genitourinary,Anorexia,79890006,5
Acute renal failure,585.1,genitourinary,IgA glomerulonephritis,236407003,5
Acute renal failure,585.1,genitourinary,Abnormal presence of protein in urine,29738008,5
Acute renal failure,585.1,genitourinary,Kidney transplant,70536003,5
Acute renal failure,585.1,genitourinary,Aphthous stomatitis,426965005,2
Acute renal failure,585.1,genitourinary,Exostosis,416189003,2
Acute renal failure,585.1,genitourinary,Apnea,1023001,3
Acute renal failure,585.1,genitourinary,PD - Peritoneal dialysis,71192002,3
Acute renal failure,585.1,genitourinary,Uraemia,44730006,5
Acute renal failure,585.1,genitourinary,Arteriosclerosis of kidney,32916005,4
Acute renal failure,585.1,genitourinary,Cocaine abuse,78267003,2
Acute renal failure,585.1,genitourinary,BMT - Bone marrow transplant,23719005,3
Renal dialysis,585.31,genitourinary,Croup,71186008,1
Renal dialysis,585.31,genitourinary,FGS - Focal glomerulosclerosis,25821008,5
Renal dialysis,585.31,genitourinary,VFD - Visual field defect,12184005,2
Renal dialysis,585.31,genitourinary,Albuminuria,274769005,4
Renal dialysis,585.31,genitourinary,DM - Diabetes mellitus,73211009,4
Renal dialysis,585.31,genitourinary,Fluid excess,21639008,4
Renal dialysis,585.31,genitourinary,CKD stage 5,433146000,5
Renal dialysis,585.31,genitourinary,Deliberate self-harm,248062006,1
Renal dialysis,585.31,genitourinary,Diabetic nephropathy,127013003,5
Renal dialysis,585.31,genitourinary,Centesis,86088003,3
Renal dialysis,585.31,genitourinary,GN - Glomerulonephritis,36171008,5
Renal dialysis,585.31,genitourinary,"Chronic nephritic syndrome, diffuse membranous glomerulonephritis",77182004,5
Renal dialysis,585.31,genitourinary,Disease of eyeball,371405004,1
Renal dialysis,585.31,genitourinary,Secondary thyroid hyperplasia,26389007,1
Renal dialysis,585.31,genitourinary,SCI - Spinal cord injury,90584004,1
Renal dialysis,585.31,genitourinary,Recurrent corneal erosion,2055003,1
Renal dialysis,585.31,genitourinary,Disease of kidney,90708001,5
Renal dialysis,585.31,genitourinary,Ovarian torsion,13595002,1
Renal dialysis,585.31,genitourinary,NS - Nephrotic syndrome,52254009,5
Renal dialysis,585.31,genitourinary,Abnormal long menstrual cycle,52073004,1
Renal dialysis,585.31,genitourinary,CGN - Chronic glomerulonephritis,20917003,5
Renal dialysis,585.31,genitourinary,Hyperkalaemia,14140009,5
Renal dialysis,585.31,genitourinary,Dialysis procedure,108241001,5
Renal dialysis,585.31,genitourinary,Microcytic anaemia,234349007,3
Renal dialysis,585.31,genitourinary,Abnormal presence of protein in urine,29738008,4
Renal dialysis,585.31,genitourinary,Insomnia,193462001,3
Renal dialysis,585.31,genitourinary,Mental disease,74732009,3
Renal dialysis,585.31,genitourinary,Impacted teeth,235104008,1
Renal dialysis,585.31,genitourinary,Bulge,65124004,1
Renal dialysis,585.31,genitourinary,Enlarged glands,30746006,3
Renal dialysis,585.31,genitourinary,Lobular glomerulonephritis,80321008,5
Renal dialysis,585.31,genitourinary,CRF - Chronic renal failure,90688005,5
Renal dialysis,585.31,genitourinary,Leucocytopenia,84828003,3
End stage renal disease,585.32,genitourinary,Chemical diabetes,9414007,1
End stage renal disease,585.32,genitourinary,Fluid excess,21639008,2
End stage renal disease,585.32,genitourinary,DM - Diabetes mellitus,73211009,4
End stage renal disease,585.32,genitourinary,Azotaemia,445009001,5
End stage renal disease,585.32,genitourinary,Extracorporeal haemodialysis,302497006,5
End stage renal disease,585.32,genitourinary,Lobular glomerulonephritis,80321008,2
End stage renal disease,585.32,genitourinary,NS - Nephrotic syndrome,52254009,3
End stage renal disease,585.32,genitourinary,FGS - Focal glomerulosclerosis,25821008,2
End stage renal disease,585.32,genitourinary,ABS - Acute brain syndrome,2776000,1
End stage renal disease,585.32,genitourinary,Obesity,414916001,1
End stage renal disease,585.32,genitourinary,Palliative care,103735009,1
End stage renal disease,585.32,genitourinary,Rhinitis,70076002,1
End stage renal disease,585.32,genitourinary,Miscarriage,17369002,1
End stage renal disease,585.32,genitourinary,Chronic urinary tract infection,197928006,1
End stage renal disease,585.32,genitourinary,Albuminuria,274769005,4
End stage renal disease,585.32,genitourinary,"Lumbar radiculopathy, NOS",2415007,1
End stage renal disease,585.32,genitourinary,"Chronic nephritic syndrome, diffuse membranous glomerulonephritis",77182004,4
End stage renal disease,585.32,genitourinary,Candida infection,78048006,4
End stage renal disease,585.32,genitourinary,GN - Glomerulonephritis,36171008,3
End stage renal disease,585.32,genitourinary,FGR - Fetal growth retardation,22033007,1
End stage renal disease,585.32,genitourinary,Allergic asthma,389145006,1
End stage renal disease,585.32,genitourinary,"Insertion of hip prosthesis, total",52734007,1
End stage renal disease,585.32,genitourinary,Body fluid retention,43498006,5
End stage renal disease,585.32,genitourinary,Gibbosity,414564002,1
End stage renal disease,585.32,genitourinary,Cardiomegaly,8186001,3
End stage renal disease,585.32,genitourinary,Inflammation of vagina,30800001,1
End stage renal disease,585.32,genitourinary,Uraemia,44730006,5
End stage renal disease,585.32,genitourinary,Hypoglycaemia unawareness,170766006,1
End stage renal disease,585.32,genitourinary,Abnormal presence of protein in urine,29738008,4
End stage renal disease,585.32,genitourinary,CGN - Chronic glomerulonephritis,20917003,4
End stage renal disease,585.32,genitourinary,VFD - Visual field defect,12184005,1
End stage renal disease,585.32,genitourinary,Female pelvic inflammation,198130006,1
End stage renal disease,585.32,genitourinary,Diabetic nephropathy,127013003,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Epileptic attack,313307000,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Uraemia,44730006,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Renal transplant rejection,236570004,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,PP - Placenta praevia,36813001,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Cauda equina syndrome,192970008,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Increased urine volume,28442001,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Pyonephrosis,48631008,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,GTPS - greater trochanteric pain syndrome,7674000,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Gastric atony,235675006,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Dislocation of finger,125619004,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Superficial vein thrombosis,275517008,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Deformity of hand,299033004,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Azotaemia,445009001,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,PD - Peritoneal dialysis,71192002,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Glucosuria,45154002,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Dribbling,58972000,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Arteriosclerosis of kidney,32916005,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Cellulitis of face,200652002,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Diabetic polyneuropathy,49455004,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Secondary hyperparathyroidism,91478007,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,OH - Ocular hypertension,4210003,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Diabetic peripheral neuropathy,424736006,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Albuminuria,274769005,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Cryptogenic cirrhosis,89580002,3
"Chronic Kidney Disease, Stage III",585.33,genitourinary,TI - Tricuspid incompetence,111287006,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Apnea of prematurity,276544005,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,"Fibrous histiocytoma, malignant",34360000,3
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Lumbar radiculopathy,128196005,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Renal hypertension,28119000,5
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Blood in anterior chamber,75229002,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Cervical strain,360450007,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Coccidioidomycosis,60826002,1
"Chronic Kidney Disease, Stage III",585.33,genitourinary,Impaired fasting glucose,390951007,4
"Chronic Kidney Disease, Stage III",585.33,genitourinary,CA - Cancer of uterus,371973000,1
